Date,Ticker,Company,weight,entry_price,stop_price,stop_triggered,stop_trigger_date,stop_status,cover_price,exit_price,raw_short_return,stopped_short_return,simple_capped_short_return
2023-06-30,88E,88 ENERGY LTD ORDINARY,-0.0163934426229508,0.1727270036935806,0.20727240443229672,False,,NOT_TRIGGERED,,0.2000000029802322,-0.15789655759347387,-0.15789655759347387,-0.15789655759347387
2023-06-30,AEF,AUSTRALIAN ETHICAL ORDINARY,-0.0163934426229508,3.1386067867279053,3.766328144073486,True,2023-07-27,STOPPED,4.142960958480835,3.8205063343048096,-0.21726185977180212,-0.31999999999999984,-0.21726185977180212
2023-06-30,AIS,AERIS RESOURCES LTD ORDINARY,-0.0163934426229508,0.4576610028743744,0.5491932034492493,False,,NOT_TRIGGERED,,0.2192959934473037,0.5208331230539665,0.5208331230539665,0.5208331230539665
2023-06-30,AMA,AMA GROUP LIMITED ORDINARY,-0.0163934426229508,0.78786700963974,0.945440411567688,True,2023-07-04,STOPPED,1.0399844527244568,1.1030139923095703,-0.4000002269595404,-0.32000000000000006,-0.30000000000000004
2023-06-30,ANG,AUSTIN ENGINEERING ORDINARY,-0.0163934426229508,0.2527516186237335,0.30330194234848024,False,,NOT_TRIGGERED,,0.2481561154127121,0.018181894288331613,0.018181894288331613,0.018181894288331613
2023-06-30,ANZ,ANZ GROUP HOLDINGS ORDINARY,-0.0163934426229508,20.07720947265625,24.0926513671875,False,,NOT_TRIGGERED,,21.550615310668945,-0.07338698338628036,-0.07338698338628036,-0.07338698338628036
2023-06-30,APX,APPEN LIMITED ORDINARY,-0.0163934426229508,2.1735880374908447,2.6083056449890134,False,,NOT_TRIGGERED,,2.064452886581421,0.0502096759031706,0.0502096759031706,0.0502096759031706
2023-06-30,ASM,AUSSTRATMATERIALS ORDINARY,-0.0163934426229508,1.100000023841858,1.3200000286102294,True,2023-07-11,STOPPED,1.4520000314712525,1.830000042915344,-0.6636363665919656,-0.32000000000000006,-0.30000000000000004
2023-06-30,BBN,BABY BUNTING GRP LTD ORDINARY,-0.0163934426229508,1.328596591949463,1.5943159103393554,True,2023-07-17,STOPPED,1.753747501373291,1.8648664951324463,-0.40363636820421855,-0.32000000000000006,-0.30000000000000004
2023-06-30,BET,BETMAKERS TECH GROUP ORDINARY,-0.0163934426229508,0.1299999952316284,0.15599999427795405,True,2023-07-04,STOPPED,0.17159999370574947,0.1299999952316284,-0.0,-0.31999999999999984,-0.0
2023-06-30,BGA,BEGA CHEESE LTD ORDINARY,-0.0163934426229508,2.6841657161712646,3.2209988594055177,False,,NOT_TRIGGERED,,3.098563432693481,-0.15438604033484182,-0.15438604033484182,-0.15438604033484182
2023-06-30,BLX,BEACON LIGHTING GRP ORDINARY,-0.0163934426229508,1.490998387336731,1.789198064804077,False,,NOT_TRIGGERED,,1.7728333473205566,-0.18902432247914658,-0.18902432247914658,-0.18902432247914658
2023-06-30,BMN,BANNERMAN ENERGY LTD ORDINARY,-0.0163934426229508,1.649999976158142,1.9799999713897705,False,,NOT_TRIGGERED,,1.5750000476837158,0.04545450276251273,0.04545450276251273,0.04545450276251273
2023-06-30,ABY,ADORE BEAUTY ORDINARY,-0.0163934426229508,0.800000011920929,0.9600000143051147,True,2023-07-24,STOPPED,1.0560000157356262,1.0299999713897705,-0.28749994505196885,-0.32000000000000006,-0.28749994505196885
2023-06-30,EXR,ELIXIR ENERGY LTD ORDINARY,-0.0163934426229508,0.0799999982118606,0.09599999785423272,False,,NOT_TRIGGERED,,0.0850000008940696,-0.06250003492459721,-0.06250003492459721,-0.06250003492459721
2023-06-30,EVN,EVOLUTION MINING LTD ORDINARY,-0.0163934426229508,3.029118299484253,3.6349419593811034,True,2023-07-17,STOPPED,3.9984361553192143,3.471256732940674,-0.14596274880769777,-0.32000000000000006,-0.14596274880769777
2023-06-30,ELD,ELDERS LIMITED ORDINARY,-0.0163934426229508,5.604918479919434,6.72590217590332,False,,NOT_TRIGGERED,,6.209704875946045,-0.10790279969162087,-0.10790279969162087,-0.10790279969162087
2023-06-30,DYL,DEEP YELLOW LIMITED ORDINARY,-0.0163934426229508,0.7549999952316284,0.9059999942779541,False,,NOT_TRIGGERED,,0.7350000143051147,0.02649004112957354,0.02649004112957354,0.02649004112957354
2023-06-30,BRN,BRAINCHIP LTD ORDINARY,-0.0163934426229508,0.3650000095367431,0.43800001144409173,False,,NOT_TRIGGERED,,0.3799999952316284,-0.04109585014510886,-0.04109585014510886,-0.04109585014510886
2023-06-30,DMP,DOMINO PIZZA ENTERPR ORDINARY,-0.0163934426229508,42.65792083740234,51.189505004882804,False,,NOT_TRIGGERED,,46.93933868408203,-0.10036630390400458,-0.10036630390400458,-0.10036630390400458
2023-06-30,CXL,CALIX LIMITED ORDINARY,-0.0163934426229508,4.170000076293945,5.004000091552734,False,,NOT_TRIGGERED,,4.400000095367432,-0.05515587886461071,-0.05515587886461071,-0.05515587886461071
2023-06-30,DUB,DUBBER CORP LTD ORDINARY,-0.0163934426229508,0.2000000029802322,0.24000000357627865,False,,NOT_TRIGGERED,,0.1550000011920929,0.2250000055879352,0.2250000055879352,0.2250000055879352
2023-06-30,CTM,CENTAURUS METALS LTD ORDINARY,-0.0163934426229508,0.8899999856948853,1.0679999828338622,False,,NOT_TRIGGERED,,0.7699999809265137,0.13483146819904634,0.13483146819904634,0.13483146819904634
2023-06-30,CHN,CHALICE MINING LTD ORDINARY,-0.0163934426229508,6.260000228881836,7.512000274658202,False,,NOT_TRIGGERED,,5.889999866485596,0.05910548703962748,0.05910548703962748,0.05910548703962748
2023-06-30,CAT,CATAPULT GRP INT LTD ORDINARY,-0.0163934426229508,0.9950000047683716,1.194000005722046,True,2023-07-27,STOPPED,1.3134000062942506,1.1100000143051147,-0.11557789847801492,-0.32000000000000006,-0.11557789847801492
2023-06-30,BUB,BUBS AUST LTD ORDINARY,-0.0163934426229508,0.1800000071525573,0.21600000858306875,True,2023-07-05,STOPPED,0.23760000944137566,0.1949999928474426,-0.083333250549108,-0.3200000000000003,-0.083333250549108
2023-06-30,BRU,BURU ENERGY ORDINARY,-0.0163934426229508,0.0839999988675117,0.10079999864101404,True,2023-07-04,STOPPED,0.11087999850511544,0.0979999974370002,-0.1666666518837685,-0.32000000000000006,-0.1666666518837685
2023-06-30,CUV,CLINUVEL PHARMACEUT. ORDINARY,-0.0163934426229508,17.686607360839844,21.22392883300781,False,,NOT_TRIGGERED,,17.439311981201172,0.013982069856212864,0.013982069856212864,0.013982069856212864
2023-06-30,GPR,GEOPACIFIC RESOURCES ORDINARY,-0.0163934426229508,0.0189999993890523,0.02279999926686276,False,,NOT_TRIGGERED,,0.0160000007599592,0.15789466976623612,0.15789466976623612,0.15789466976623612
2023-06-30,GLN,GALAN LITHIUM LTD ORDINARY,-0.0163934426229508,0.8700000047683716,1.0440000057220458,False,,NOT_TRIGGERED,,0.7749999761581421,0.10919543458568404,0.10919543458568404,0.10919543458568404
2023-06-30,BOQ,BANK OF QUEENSLAND. ORDINARY,-0.0163934426229508,4.604533672332764,5.525440406799317,False,,NOT_TRIGGERED,,4.990341663360596,-0.08378872182997266,-0.08378872182997266,-0.08378872182997266
2023-06-30,IMU,IMUGENE LIMITED ORDINARY,-0.0163934426229508,3.094000101089477,3.7128001213073722,True,2023-07-20,STOPPED,4.08408013343811,3.2300000190734863,-0.0439560160118031,-0.31999999999999984,-0.0439560160118031
2023-06-30,PBH,POINTSBET HOLDINGS ORDINARY,-0.0163934426229508,0.3755527138710022,0.4506632566452026,False,,NOT_TRIGGERED,,0.3472288846969604,0.07541905071619504,0.07541905071619504,0.07541905071619504
2023-06-30,IXR,IONIC RARE EARTHS ORDINARY,-0.0163934426229508,0.6600000262260437,0.7920000314712524,False,,NOT_TRIGGERED,,0.6299999952316284,0.04545459060957757,0.04545459060957757,0.04545459060957757
2023-06-30,LKE,LAKE RESOURCES ORDINARY,-0.0163934426229508,0.3000000119209289,0.3600000143051147,False,,NOT_TRIGGERED,,0.2150000035762787,0.28333334989017833,0.28333334989017833,0.28333334989017833
2023-06-30,LOV,LOVISA HOLDINGS LTD ORDINARY,-0.0163934426229508,17.587493896484375,21.10499267578125,False,,NOT_TRIGGERED,,19.063751220703125,-0.08393790115337829,-0.08393790115337829,-0.08393790115337829
2023-06-30,LVT,LIVETILES LIMITED ORDINARY,-0.0163934426229508,0.0109999999403953,0.013199999928474359,True,2023-07-07,STOPPED,0.014519999921321795,0.0120000001043081,-0.09090910630285554,-0.32000000000000006,-0.09090910630285554
2023-06-30,MVP,MEDICAL DEVELOPMENTS ORDINARY,-0.0163934426229508,0.7749999761581421,0.9299999713897704,True,2023-07-05,STOPPED,1.0229999685287476,1.0449999570846558,-0.3483870828809148,-0.32000000000000006,-0.30000000000000004
2023-06-30,MYS,MYSTATE LIMITED ORDINARY,-0.0163934426229508,2.670266628265381,3.204319953918457,False,,NOT_TRIGGERED,,3.0072083473205566,-0.12618279968321167,-0.12618279968321167,-0.12618279968321167
2023-06-30,MYX,MAYNE PHARMA LTD ORDINARY,-0.0163934426229508,4.400000095367432,5.280000114440917,False,,NOT_TRIGGERED,,4.670000076293945,-0.061363630698732186,-0.061363630698732186,-0.061363630698732186
2023-06-30,NMT,NEOMETALS LTD ORDINARY,-0.0163934426229508,0.4817990064620971,0.5781588077545166,False,,NOT_TRIGGERED,,0.5109990239143372,-0.060606221807427474,-0.060606221807427474,-0.060606221807427474
2023-06-30,NUH,NUHEARA LIMITED ORDINARY,-0.0163934426229508,0.1781679987907409,0.21380159854888908,False,,NOT_TRIGGERED,,0.168270006775856,0.05555426385245621,0.05555426385245621,0.05555426385245621
2023-06-30,NXL,NUIX LIMITED ORDINARY,-0.0163934426229508,0.8500000238418579,1.0200000286102295,True,2023-07-20,STOPPED,1.1220000314712526,1.4900000095367432,-0.7529411385216114,-0.3200000000000003,-0.30000000000000004
2023-06-30,OCC,ORTHOCELL LIMITED ORDINARY,-0.0163934426229508,0.3499999940395355,0.4199999928474426,False,,NOT_TRIGGERED,,0.3849999904632568,-0.09999999148505045,-0.09999999148505045,-0.09999999148505045
2023-06-30,PDN,PALADIN ENERGY LTD ORDINARY,-0.0163934426229508,7.300000190734863,8.760000228881836,False,,NOT_TRIGGERED,,7.75,-0.061643807877741486,-0.061643807877741486,-0.061643807877741486
2023-06-30,PET,PHOSLOCK ENV TEC LTD ORDINARY,-0.0163934426229508,0.0170000009238719,0.02040000110864628,True,2023-07-07,STOPPED,0.02244000121951091,0.0230000000447034,-0.35294110557406655,-0.32000000000000006,-0.30000000000000004
2023-06-30,IRI,INTEGRATED RESEARCH ORDINARY,-0.0163934426229508,0.3552323281764984,0.42627879381179806,True,2023-07-12,STOPPED,0.4689066731929779,0.3921396136283874,-0.10389618997050132,-0.32000000000000006,-0.10389618997050132
2023-06-30,IPD,IMPEDIMED LIMITED ORDINARY,-0.0163934426229508,0.1800000071525573,0.21600000858306875,True,2023-07-19,STOPPED,0.23760000944137566,0.2150000035762787,-0.19444441684970304,-0.3200000000000003,-0.19444441684970304
2023-06-30,WGN,WAGNERS HLD COMPANY ORDINARY,-0.0163934426229508,0.7688714861869812,0.9226457834243774,False,,NOT_TRIGGERED,,0.7352333664894104,0.04374998982520517,0.04374998982520517,0.04374998982520517
2023-06-30,VUL,VULCAN ENERGY ORDINARY,-0.0163934426229508,4.190000057220459,5.028000068664551,False,,NOT_TRIGGERED,,4.110000133514404,0.019093060289627872,0.019093060289627872,0.019093060289627872
2023-06-30,TYR,TYRO PAYMENTS ORDINARY,-0.0163934426229508,1.1399999856948853,1.3679999828338623,True,2023-07-20,STOPPED,1.5047999811172486,1.3250000476837158,-0.16228075816690835,-0.32000000000000006,-0.16228075816690835
2023-06-30,PNV,POLYNOVO LIMITED ORDINARY,-0.0163934426229508,1.5449999570846558,1.8539999485015868,False,,NOT_TRIGGERED,,1.534999966621399,0.006472485916521498,0.006472485916521498,0.006472485916521498
2023-06-30,SYR,SYRAH RESOURCES ORDINARY,-0.0163934426229508,0.9049999713897704,1.0859999656677244,False,,NOT_TRIGGERED,,0.6850000023841858,0.243093896089013,0.243093896089013,0.243093896089013
2023-06-30,SRL,SUNRISE ORDINARY,-0.0163934426229508,1.059999942779541,1.271999931335449,True,2023-07-06,STOPPED,1.399199924468994,1.159999966621399,-0.0943396502264302,-0.32000000000000006,-0.0943396502264302
2023-06-30,TPG,TPG TELECOM LIMITED. ORDINARY,-0.0163934426229508,4.339517593383789,5.207421112060547,False,,NOT_TRIGGERED,,4.865249156951904,-0.12114977120260262,-0.12114977120260262,-0.12114977120260262
