Date,Ticker,Company,weight,entry_price,exit_price,trade_return,trade_return_capped,stop_triggered,pos_contrib_raw,pos_contrib,cost,pos_pnl_net,mktCap_AUDm,ShortPct,ShortPct_rk,mom_12w_rk,vol_4w_rk,log_mktcap_rk,pe_rk,fcf_yield_rk,roe_rk,debt_equity_rk,revenue_growth_yoy_rk
2023-06-26,ARB,ARB CORPORATION. ORDINARY,-0.01639344262295082,25.56989288330078,28.91921615600586,-0.13098698879933357,-0.13098698879933357,False,-0.0021473276852349765,-0.0021473276852349765,0.00010308953341740226,-0.0022504172186523785,2102.39867,5.63,0.9410112359550562,0.31475409836065577,0.580327868852459,0.6713483146067416,0.6291079812206573,0.5337078651685393,0.7303370786516854,0.2696629213483146,0.38764044943820225
2023-06-26,ASM,AUSSTRATMATERIALS ORDINARY,-0.01639344262295082,1.1100000143051147,1.4900000095367432,-0.34234233363457833,-0.16,True,-0.005612169403845547,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,214.542221,3.17,0.8061797752808989,0.2786885245901639,0.7245901639344262,0.1797752808988764,,0.08426966292134831,0.23595505617977527,0.30337078651685395,0.9325842696629213
2023-06-26,BET,BETMAKERS TECH GROUP ORDINARY,-0.01639344262295082,0.11500000208616257,0.15000000596046448,-0.3043478542555027,-0.16,True,-0.004989309086155782,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,254.20621,4.85,0.9269662921348315,0.12459016393442623,0.9934426229508196,0.21348314606741572,,0.1404494382022472,0.16292134831460675,0.2050561797752809,0.24157303370786518
2023-06-26,ABB,AUSSIE BROADBAND ORDINARY,-0.01639344262295082,2.752781391143799,2.665545701980591,0.03169001702927121,0.03169001702927121,False,0.000519508475889692,0.000519508475889692,0.00010308953341740226,0.00041641894247228977,620.275802,4.58,0.9185393258426966,0.3704918032786885,0.15081967213114755,0.4297752808988764,0.7699530516431925,0.42696629213483145,0.5028089887640449,0.7696629213483146,0.7471910112359551
2023-06-26,FWD,FLEETWOOD LTD ORDINARY,-0.01639344262295082,1.7948675155639648,1.8199121952056885,-0.01395349763954834,-0.01395349763954834,False,-0.00022874586294341543,-0.00022874586294341543,0.00010308953341740226,-0.0003318353963608177,133.8847,1.01,0.5449438202247191,0.9967213114754099,0.6295081967213115,0.11235955056179775,,0.12359550561797752,0.37640449438202245,0.3960674157303371,0.21629213483146068
2023-06-26,EVN,EVOLUTION MINING LTD ORDINARY,-0.01639344262295082,3.151411771774292,3.480664014816284,-0.10447769662820616,-0.10447769662820616,False,-0.00171274912505256,-0.00171274912505256,0.00010308953341740226,-0.0018158386584699623,5467.704,0.77,0.46348314606741575,0.7672131147540984,0.6459016393442623,0.8258426966292135,0.704225352112676,0.3651685393258427,0.5056179775280899,0.6825842696629213,0.2443820224719101
2023-06-26,EOS,ELECTRO OPTIC SYS. ORDINARY,-0.01639344262295082,0.7900000214576721,1.2000000476837158,-0.5189873608731432,-0.16,True,-0.008507989522510546,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,83.049462,1.35,0.6137640449438202,0.9934426229508196,0.4426229508196721,0.056179775280898875,,0.016853932584269662,0.21629213483146068,0.598314606741573,0.8932584269662921
2023-06-26,ELD,ELDERS LIMITED ORDINARY,-0.01639344262295082,5.2386393547058105,6.209704875946045,-0.18536598064685195,-0.16,True,-0.00303878656798118,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,1330.0545,3.6,0.851123595505618,0.1377049180327869,0.24262295081967214,0.601123595505618,0.43661971830985913,0.15168539325842698,0.648876404494382,0.7528089887640449,0.15168539325842698
2023-06-26,BOQ,BANK OF QUEENSLAND. ORDINARY,-0.01639344262295082,4.470338821411133,5.065825939178467,-0.13320849751146135,-0.13320849751146135,False,-0.002183745860843629,-0.002183745860843629,0.00010308953341740226,-0.002286835394261031,4582.346535,5.65,0.9438202247191011,0.26229508196721313,0.32786885245901637,0.800561797752809,0.9906103286384976,0.9101123595505618,0.40168539325842695,0.9662921348314607,0.952247191011236
2023-06-26,DYL,DEEP YELLOW LIMITED ORDINARY,-0.01639344262295082,0.7200000286102295,0.6449999809265137,0.10416672875483579,0.10416672875483579,False,0.0017076512910628818,0.0017076512910628818,0.00010308953341740226,0.0016045617576454796,466.5864,4.59,0.9213483146067416,0.9245901639344263,0.8885245901639345,0.3651685393258427,,0.27247191011235955,0.34269662921348315,0.14325842696629212,0.14606741573033707
2023-06-26,DUB,DUBBER CORP LTD ORDINARY,-0.01639344262295082,0.17000000178813934,0.17499999701976776,-0.029411736347271455,-0.029411736347271455,False,-0.0004821596122503518,-0.0004821596122503518,0.00010308953341740226,-0.000585249145667754,240.56688,3.18,0.8089887640449438,0.4557377049180328,0.8590163934426229,0.2050561797752809,,0.09831460674157304,0.06460674157303371,0.3595505617977528,0.8848314606741573
2023-06-26,EGR,ECOGRAF LIMITED ORDINARY,-0.01639344262295082,0.13500000536441803,0.16500000655651093,-0.22222222222222232,-0.16,True,-0.0036429872495446283,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,99.07336,0.81,0.4789325842696629,0.16721311475409836,0.9770491803278688,0.0702247191011236,,0.20224719101123595,0.21910112359550563,0.025280898876404494,0.3202247191011236
2023-06-26,CXL,CALIX LIMITED ORDINARY,-0.01639344262295082,3.819999933242798,4.170000076293945,-0.09162307569833716,-0.09162307569833716,False,-0.00150201763439897,-0.00150201763439897,0.00010308953341740226,-0.0016051071678163723,746.549147,3.49,0.8356741573033708,0.20327868852459016,0.5475409836065573,0.4691011235955056,,0.36235955056179775,0.199438202247191,0.13764044943820225,0.27247191011235955
2023-06-26,CTM,CENTAURUS METALS LTD ORDINARY,-0.01639344262295082,0.875,0.8450000286102295,0.034285681588309136,0.034285681588309136,False,0.0005620603539067072,0.0005620603539067072,0.00010308953341740226,0.0004589708204893049,478.35872,0.13,0.17696629213483145,0.4065573770491803,0.8360655737704918,0.3707865168539326,,0.22191011235955055,0.06179775280898876,0.18258426966292135,0.3202247191011236
2023-06-26,CCP,CREDIT CORP GROUP ORDINARY,-0.01639344262295082,16.834150314331055,20.931821823120117,-0.24341421647522532,-0.16,True,-0.0039903969913971365,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,1275.8432,5.38,0.9325842696629213,0.8491803278688524,0.7672131147540984,0.5898876404494382,0.6009389671361502,0.11797752808988764,0.5561797752808989,0.6207865168539326,0.6938202247191011
2023-06-26,BUB,BUBS AUST LTD ORDINARY,-0.01639344262295082,0.1899999976158142,0.19499999284744263,-0.026315764707210976,-0.026315764707210976,False,-0.0004314059788067373,-0.0004314059788067373,0.00010308953341740226,-0.0005344955122241396,218.137298,2.47,0.75,0.21639344262295082,0.980327868852459,0.1853932584269663,,0.12078651685393259,0.07865168539325842,0.24157303370786518,0.0702247191011236
2023-06-26,BRN,BRAINCHIP LTD ORDINARY,-0.01639344262295082,0.33500000834465027,0.36000001430511475,-0.07462688160516184,-0.07462688160516184,False,-0.0012233915017239648,-0.0012233915017239648,0.00010308953341740226,-0.001326481035141367,874.983836,7.3,0.9803370786516854,0.10819672131147541,0.8655737704918033,0.4943820224719101,,0.449438202247191,0.0449438202247191,0.32303370786516855,0.014044943820224719
2023-06-26,CXO,CORE LITHIUM ORDINARY,-0.01639344262295082,0.9200000166893005,0.6399999856948853,0.3043478542555027,0.3043478542555027,False,0.004989309086155782,0.004989309086155782,0.00010308953341740226,0.00488621955273838,1818.444442,9.55,0.9943820224719101,0.7573770491803279,0.7049180327868853,0.651685393258427,,0.21067415730337077,0.27808988764044945,0.28651685393258425,0.3202247191011236
2023-06-26,HUM,HUMM GROUP LIMITED ORDINARY,-0.01639344262295082,0.37169259786605835,0.40304023027420044,-0.08433752134993666,-0.08433752134993666,False,-0.0013825823172120765,-0.0013825823172120765,0.00010308953341740226,-0.0014856718506294788,282.436842,2.31,0.7429775280898876,0.4098360655737705,0.05901639344262295,0.23314606741573032,0.568075117370892,0.0028089887640449437,0.43258426966292135,0.9803370786516854,0.6292134831460674
2023-06-26,GPR,GEOPACIFIC RESOURCES ORDINARY,-0.01639344262295082,0.01899999938905239,0.013000000268220901,0.3157894375664364,0.3157894375664364,False,0.0051768760256792855,0.0051768760256792855,0.00010308953341740226,0.0050737864922618834,18.181227,0.0,0.02949438202247191,0.19672131147540983,0.898360655737705,0.008426966292134831,,0.008426966292134831,0.033707865168539325,0.05898876404494382,0.3202247191011236
2023-06-26,BMN,BANNERMAN ENERGY LTD ORDINARY,-0.01639344262295082,1.5850000381469727,1.5049999952316284,0.05047321198103727,0.05047321198103727,False,0.0008274297046071684,0.0008274297046071684,0.00010308953341740226,0.0007243401711897661,269.19,1.17,0.5730337078651685,0.7967213114754098,0.819672131147541,0.21910112359550563,,0.3848314606741573,0.29775280898876405,0.05056179775280899,0.8567415730337079
2023-06-26,IDX,INTEGRAL DIAGNOSTICS ORDINARY,-0.01639344262295082,3.0094034671783447,2.81434965133667,0.0648147774032306,0.0648147774032306,False,0.0010625373344791903,0.0010625373344791903,0.00010308953341740226,0.0009594478010617881,681.288326,2.87,0.7865168539325843,0.8262295081967214,0.6196721311475409,0.44662921348314605,0.6103286384976526,0.6685393258426966,0.5702247191011236,0.8117977528089888,0.7668539325842697
2023-06-26,OCC,ORTHOCELL LIMITED ORDINARY,-0.01639344262295082,0.3425000011920929,0.38999998569488525,-0.13868608565683416,-0.13868608565683416,False,-0.0022735423878169534,-0.0022735423878169534,0.00010308953341740226,-0.002376631921234356,79.200246,0.07,0.13904494382022473,0.3737704918032787,0.4491803278688525,0.05337078651685393,,0.9719101123595506,0.03651685393258427,0.3061797752808989,0.6235955056179775
2023-06-26,KGN,KOGAN.COM LTD ORDINARY,-0.01639344262295082,4.507071495056152,5.6153669357299805,-0.2459014554993253,-0.16,True,-0.004031171401628284,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,374.534681,2.03,0.7106741573033708,0.9377049180327869,0.8852459016393442,0.3061797752808989,,0.9550561797752809,0.14325842696629212,0.45224719101123595,0.199438202247191
2023-06-26,LIC,LIFESTYLE COMMUNIT. ORDINARY,-0.01639344262295082,14.493558883666992,17.12785530090332,-0.18175635386592015,-0.16,True,-0.0029796123584577075,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,1997.2011,4.15,0.8890449438202247,0.40327868852459015,0.4819672131147541,0.6657303370786517,0.25821596244131456,0.38764044943820225,0.9269662921348315,0.7612359550561798,0.10393258426966293
2023-06-26,LKE,LAKE RESOURCES ORDINARY,-0.01639344262295082,0.29499998688697815,0.22499999403953552,0.23728812189493886,0.23728812189493886,False,0.0038899692113924405,0.0038899692113924405,0.00010308953341740226,0.003786879677975038,1099.1104,6.36,0.9662921348314607,0.07540983606557378,0.9180327868852459,0.5646067415730337,,0.21629213483146068,0.3595505617977528,0.12640449438202248,0.9578651685393258
2023-06-26,LOT,LOTUS RESOURCES LTD ORDINARY,-0.01639344262295082,2.012500047683716,2.4725000858306885,-0.22857144211072655,-0.16,True,-0.0037470728214873206,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,272.369294,0.72,0.45365168539325845,0.3016393442622951,0.7278688524590164,0.2247191011235955,,0.37640449438202245,0.1404494382022472,0.025280898876404494,0.9971910112359551
2023-06-26,M7T,MACH7 TECH LIMITED ORDINARY,-0.01639344262295082,0.5550000071525574,0.824999988079071,-0.4864864458502549,-0.16,True,-0.007975187636889425,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,136.272077,0.15,0.18258426966292135,0.4,0.9573770491803278,0.11797752808988764,,0.2752808988764045,0.3848314606741573,0.18820224719101122,0.8258426966292135
2023-06-26,MGX,MOUNT GIBSON IRON ORDINARY,-0.01639344262295082,0.4300000071525574,0.4699999988079071,-0.09302323486045516,-0.09302323486045516,False,-0.0015249710632861504,-0.0015249710632861504,0.00010308953341740226,-0.0016280605967035526,585.259835,0.57,0.37359550561797755,0.2,0.9475409836065574,0.41292134831460675,0.8028169014084507,0.06179775280898876,0.43820224719101125,0.3455056179775281,0.4353932584269663
2023-06-26,MNS,MAGNIS ENERGY TECH ORDINARY,-0.01639344262295082,0.13500000536441803,0.10499999672174454,0.22222227741170597,0.22222227741170597,False,0.003642988154290262,0.003642988154290262,0.00010308953341740226,0.0035398986208728597,359.022648,0.09,0.15168539325842698,0.02622950819672131,0.9639344262295082,0.29213483146067415,,0.05898876404494382,0.03089887640449438,0.9859550561797753,0.9466292134831461
2023-06-26,MP1,MEGAPORT LIMITED ORDINARY,-0.01639344262295082,6.900000095367432,10.199999809265137,-0.4782608214908983,-0.16,True,-0.007840341335916367,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,998.021875,6.16,0.9606741573033708,0.9836065573770492,0.9344262295081968,0.5280898876404494,,0.398876404494382,0.1797752808988764,0.42696629213483145,0.12921348314606743
2023-06-26,MVP,MEDICAL DEVELOPMENTS ORDINARY,-0.01639344262295082,0.7900000214576721,1.1050000190734863,-0.3987341633669712,-0.16,True,-0.0065366256289667414,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,123.321297,0.59,0.38342696629213485,0.1180327868852459,0.3737704918032787,0.09550561797752809,0.647887323943662,0.12640449438202248,0.49719101123595505,0.20224719101123595,0.5814606741573034
2023-06-26,NMT,NEOMETALS LTD ORDINARY,-0.01639344262295082,0.4915330111980438,0.47693300247192383,0.029703007516289626,0.029703007516289626,False,0.0004869345494473709,0.0004869345494473709,0.00010308953341740226,0.00038384501602996865,446.719158,3.06,0.7963483146067416,0.22950819672131148,0.9081967213114754,0.351123595505618,,0.300561797752809,0.17134831460674158,0.1404494382022472,0.3202247191011236
2023-06-26,NVX,NOVONIX LIMITED ORDINARY,-0.01639344262295082,0.9399999976158142,0.9300000071525574,0.01063828775385156,0.01063828775385156,False,0.00017439815989920592,0.00017439815989920592,0.00010308953341740226,7.130862648180365e-05,715.326056,5.93,0.9578651685393258,0.14426229508196722,0.9606557377049181,0.45224719101123595,,0.3202247191011236,0.1601123595505618,0.4410112359550562,0.09269662921348315
2023-06-26,OML,OOH!MEDIA LIMITED ORDINARY,-0.01639344262295082,1.0088293552398682,1.2344883680343628,-0.2236840270581142,-0.16,True,-0.0036669512632477737,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,766.992454,0.93,0.5210674157303371,0.10163934426229508,0.4786885245901639,0.47752808988764045,0.4647887323943662,0.9241573033707865,0.5112359550561798,0.8202247191011236,0.6882022471910112
2023-06-26,PAR,PARADIGM BIO. ORDINARY,-0.01639344262295082,0.9045670032501221,0.8753880262374878,0.032257397083680694,0.032257397083680694,False,0.0005288097882570606,0.0005288097882570606,0.00010308953341740226,0.00042572025483965836,368.82318,1.44,0.6264044943820225,0.05901639344262295,0.8557377049180328,0.300561797752809,,0.24157303370786518,0.0702247191011236,0.11235955056179775,0.02247191011235955
2023-06-26,IXR,IONIC RARE EARTHS ORDINARY,-0.01639344262295082,0.6899999976158142,0.6600000262260437,0.04347821955569664,0.04347821955569664,False,0.0007127576976343712,0.0007127576976343712,0.00010308953341740226,0.000609668164216969,130.105962,0.17,0.1952247191011236,0.26557377049180325,0.9442622950819672,0.10674157303370786,,0.17696629213483145,0.2050561797752809,0.09831460674157304,0.0449438202247191
2023-06-26,ING,INGHAMS GROUP ORDINARY,-0.01639344262295082,2.217167854309082,2.351541757583618,-0.060606102967522,-0.060606102967522,False,-0.0009935426715987213,-0.0009935426715987213,0.00010308953341740226,-0.0010966322050161236,1063.062,2.88,0.7893258426966292,0.24262295081967214,0.2721311475409836,0.550561797752809,0.7370892018779343,0.9044943820224719,0.7921348314606742,0.9887640449438202,0.6741573033707865
2023-06-26,WBT,WEEBIT NANO LTD ORDINARY,-0.01639344262295082,6.940000057220459,6.199999809265137,0.10662827692420795,0.10662827692420795,False,0.001748004539741114,0.001748004539741114,0.00010308953341740226,0.0016449150063237118,564.332778,4.49,0.9129213483146067,0.9639344262295082,0.7704918032786885,0.398876404494382,,0.43258426966292135,0.047752808988764044,0.13202247191011235,0.3202247191011236
2023-06-26,WBC,WESTPAC BANKING CORP ORDINARY,-0.01639344262295082,17.732574462890625,19.15597915649414,-0.08027061702643956,-0.08027061702643956,False,-0.001315911754531796,-0.001315911754531796,0.00010308953341740226,-0.0014190012879491984,80432.815195,1.53,0.6404494382022472,0.5704918032786885,0.38688524590163936,0.9859550561797753,0.28169014084507044,0.16853932584269662,0.6320224719101124,0.9297752808988764,0.7050561797752809
2023-06-26,VUL,VULCAN ENERGY ORDINARY,-0.01639344262295082,3.7799999713897705,4.440000057220459,-0.17460319863125018,-0.16,True,-0.0028623475185450852,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,602.684327,2.6,0.7640449438202247,0.07868852459016394,0.9377049180327869,0.42134831460674155,,0.19101123595505617,0.2247191011235955,0.1544943820224719,0.03089887640449438
2023-06-26,PBH,POINTSBET HOLDINGS ORDINARY,-0.01639344262295082,0.34198376536369324,0.34722888469696045,-0.015337334296232186,-0.015337334296232186,False,-0.00025143170977429813,-0.00025143170977429813,0.00010308953341740226,-0.0003545212431917004,455.260486,4.25,0.8960674157303371,0.9475409836065574,0.9508196721311475,0.3595505617977528,,0.03089887640449438,0.09550561797752809,0.199438202247191,0.6601123595505618
2023-06-26,TLG,TALGA GROUP LTD ORDINARY,-0.01639344262295082,1.4049999713897705,1.3300000429153442,0.053380733097267874,0.053380733097267874,False,0.0008750939852011127,0.0008750939852011127,0.00010308953341740226,0.0007720044517837104,443.497647,3.21,0.8132022471910112,0.26885245901639343,0.7311475409836066,0.34831460674157305,,0.25842696629213485,0.05056179775280899,0.25842696629213485,0.9859550561797753
2023-06-26,SRL,SUNRISE ORDINARY,-0.01639344262295082,0.9900000095367432,1.2599999904632568,-0.27272725083392313,-0.16,True,-0.004470938538261035,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,172.911127,2.02,0.7050561797752809,0.022950819672131147,0.7016393442622951,0.1544943820224719,,0.33707865168539325,0.12359550561797752,0.14606741573033707,0.3202247191011236
2023-06-26,TPW,TEMPLE & WEBSTER LTD ORDINARY,-0.01639344262295082,5.110000133514404,6.599999904632568,-0.2915850747920463,-0.16,True,-0.004780083193312235,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,566.798126,7.62,0.9831460674157303,0.9704918032786886,0.3081967213114754,0.40168539325842695,0.92018779342723,0.5730337078651685,0.5280898876404494,0.4691011235955056,0.547752808988764
2023-06-26,PPK,PPK GROUP LIMITED ORDINARY,-0.01639344262295082,1.5199999809265137,1.3799999952316284,0.09210525490240362,0.09210525490240362,False,0.0015099222115148136,0.0015099222115148136,0.00010308953341740226,0.0014068326780974113,127.61892,0.34,0.28651685393258425,0.9770491803278688,0.6754098360655738,0.10112359550561797,,0.18258426966292135,0.21067415730337077,0.27808988764044945,0.028089887640449437
2023-06-26,PNR,PANTORO LIMITED ORDINARY,-0.01639344262295082,1.2070000171661377,1.3600000143051147,-0.12676055920711504,-0.12676055920711504,False,-0.002078041954215001,-0.002078041954215001,0.00010308953341740226,-0.0021811314876324034,2636.59509,0.52,0.35814606741573035,0.9147540983606557,0.7081967213114754,0.7275280898876404,,0.37359550561797755,0.10674157303370786,0.5617977528089888,0.8623595505617978
2023-06-26,PET,PHOSLOCK ENV TEC LTD ORDINARY,-0.01639344262295082,0.013000000268220901,0.026000000536441803,-1.0,-0.16,True,-0.01639344262295082,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,22.478058,0.0,0.02949438202247191,0.003278688524590164,0.8491803278688524,0.016853932584269662,,0.0898876404494382,0.09269662921348315,0.28370786516853935,0.8595505617977528
2023-06-26,PEN,PENINSULA ENERGY LTD ORDINARY,-0.01639344262295082,3.3113040924072266,1.7920000553131104,0.45882347096355747,0.45882347096355747,False,0.007521696245304221,0.007521696245304221,0.00010308953341740226,0.007418606711886819,351.326487,0.2,0.21348314606741572,0.8754098360655738,0.9540983606557377,0.27808988764044945,,0.4157303370786517,0.2808988764044944,0.047752808988764044,0.8707865168539326
2023-06-26,PDN,PALADIN ENERGY LTD ORDINARY,-0.01639344262295082,6.900000095367432,7.349999904632568,-0.06521736276022083,-0.06521736276022083,False,-0.0010691370944298497,-0.0010691370944298497,0.00010308953341740226,-0.001172226627847252,1141.513646,4.38,0.9058988764044944,0.7442622950819672,0.6065573770491803,0.5702247191011236,,0.5168539325842697,0.3960674157303371,0.4438202247191011,0.007022471910112359
2023-06-26,REG,REGIS HEALTHCARE LTD ORDINARY,-0.01639344262295082,1.9110997915267944,2.0567076206207275,-0.07619059441035558,-0.07619059441035558,False,-0.0012490261378746818,-0.0012490261378746818,0.00010308953341740226,-0.001352115671292084,568.64997,0.18,0.20224719101123595,0.7737704918032787,0.4721311475409836,0.4044943820224719,,0.8876404494382022,0.056179775280898875,0.9269662921348315,0.46629213483146065
2023-07-31,BMN,BANNERMAN ENERGY LTD ORDINARY,-0.01639344262295082,1.5049999952316284,2.2899999618530273,-0.5215946638595057,-0.16,True,-0.008550732194418128,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,248.34315,0.98,0.5446927374301676,0.7508196721311475,0.7475409836065574,0.23743016759776536,,0.2877094972067039,0.3240223463687151,0.05307262569832402,0.994413407821229
2023-07-31,BBN,BABY BUNTING GRP LTD ORDINARY,-0.01639344262295082,1.6088097095489502,2.126037120819092,-0.32149694783676597,-0.16,True,-0.005270441767815836,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,186.170954,4.95,0.9245810055865922,0.07868852459016394,0.7508196721311475,0.18994413407821228,0.3619047619047619,0.9497206703910615,0.7262569832402235,0.8966480446927374,0.611731843575419
2023-07-31,ASM,AUSSTRATMATERIALS ORDINARY,-0.01639344262295082,1.4900000095367432,1.9500000476837158,-0.30872485584076714,-0.16,True,-0.00506106321050438,-0.002622950819672131,0.00018505674653215636,-0.0028080075662042874,183.375749,2.97,0.8100558659217877,0.9245901639344263,0.9475409836065574,0.18156424581005587,,0.09497206703910614,0.20949720670391062,0.3100558659217877,0.20391061452513967
2023-07-31,ARB,ARB CORPORATION. ORDINARY,-0.01639344262295082,28.91921615600586,31.44280242919922,-0.08726330131424631,-0.08726330131424631,False,-0.0014305459231843658,-0.0014305459231843658,0.00010308953341740226,-0.001533635456601768,2346.1438,5.55,0.946927374301676,0.39672131147540984,0.5901639344262295,0.6983240223463687,0.7,0.5279329608938548,0.7318435754189944,0.276536312849162,0.35195530726256985
2023-07-31,AQZ,ALLIANCE AVIATION ORDINARY,-0.01639344262295082,3.239000082015991,3.317999839782715,-0.024390168498406917,-0.024390168498406917,False,-0.0003998388278427364,-0.0003998388278427364,0.00010308953341740226,-0.0005029283612601387,462.915927,0.11,0.18016759776536312,0.6721311475409836,0.9278688524590164,0.3715083798882682,0.17142857142857143,0.17318435754189945,0.7905027932960894,0.7905027932960894,0.7681564245810056
2023-07-31,HUM,HUMM GROUP LIMITED ORDINARY,-0.01639344262295082,0.40304023027420044,0.4078308343887329,-0.011886168562560862,-0.011886168562560862,False,-0.0001948552223370633,-0.0001948552223370633,0.00010308953341740226,-0.0002979447557544656,234.303345,2.15,0.7248603351955307,0.7147540983606557,0.49836065573770494,0.22625698324022347,,0.002793296089385475,0.3659217877094972,0.9804469273743017,0.6871508379888268
